order_id,product,quantity_ordered,price_each,order_date,purchase_address
193877,Wired Headphones,2,11.99,2019-04-23 01:39:00,"370 9th St, San Francisco, CA 94016"
193878,AA Batteries (4-pack),1,3.84,2019-04-25 14:02:00,"369 8th St, Portland, ME 04101"
193878,AAA Batteries (4-pack),1,2.99,2019-04-25 14:02:00,"369 8th St, Portland, ME 04101"
193879,Apple Airpods Headphones,1,150,2019-04-25 21:40:00,"19 Lakeview St, Los Angeles, CA 90001"
193880,Wired Headphones,1,11.99,2019-04-22 16:26:00,"153 Jackson St, Dallas, TX 75001"
193881,AA Batteries (4-pack),2,3.84,2019-04-30 11:28:00,"282 12th St, New York City, NY 10001"
193882,USB-C Charging Cable,1,11.95,2019-04-18 20:16:00,"494 Jefferson St, Boston, MA 02215"
193883,Lightning Charging Cable,1,14.95,2019-04-14 08:17:00,"693 Center St, San Francisco, CA 94016"
193884,27in 4K Gaming Monitor,1,389.99,2019-04-09 06:01:00,"85 North St, San Francisco, CA 94016"
193885,Macbook Pro Laptop,1,1700,2019-04-16 08:47:00,"837 6th St, Austin, TX 73301"
193886,AA Batteries (4-pack),1,3.84,2019-04-19 22:41:00,"865 2nd St, Boston, MA 02215"
193887,Apple Airpods Headphones,1,150,2019-04-15 17:16:00,"202 North St, San Francisco, CA 94016"
193888,Wired Headphones,1,11.99,2019-04-17 12:16:00,"671 Park St, Seattle, WA 98101"
193889,Apple Airpods Headphones,1,150,2019-04-02 06:38:00,"354 12th St, Boston, MA 02215"
193890,AAA Batteries (4-pack),1,2.99,2019-04-23 09:19:00,"154 River St, San Francisco, CA 94016"
193891,AA Batteries (4-pack),2,3.84,2019-04-05 20:09:00,"525 12th St, San Francisco, CA 94016"
193892,Wired Headphones,1,11.99,2019-04-27 10:20:00,"998 Madison St, Atlanta, GA 30301"
193893,AA Batteries (4-pack),1,3.84,2019-04-19 13:38:00,"320 Lincoln St, Boston, MA 02215"
193894,34in Ultrawide Monitor,1,379.99,2019-04-29 16:18:00,"324 10th St, San Francisco, CA 94016"
193895,Apple Airpods Headphones,1,150,2019-04-19 10:35:00,"847 Hickory St, Seattle, WA 98101"
193896,USB-C Charging Cable,1,11.95,2019-04-08 11:03:00,"546 6th St, Austin, TX 73301"
193897,Macbook Pro Laptop,1,1700,2019-04-16 19:19:00,"489 Chestnut St, Los Angeles, CA 90001"
193898,Apple Airpods Headphones,1,150,2019-04-21 15:38:00,"679 North St, Portland, OR 97035"
193899,Bose SoundSport Headphones,1,99.99,2019-04-25 23:10:00,"590 Ridge St, Dallas, TX 75001"
193900,USB-C Charging Cable,1,11.95,2019-04-10 10:36:00,"105 14th St, New York City, NY 10001"
193901,Apple Airpods Headphones,1,150,2019-04-04 18:16:00,"985 10th St, Boston, MA 02215"
193902,34in Ultrawide Monitor,1,379.99,2019-04-09 13:32:00,"986 North St, New York City, NY 10001"
193903,iPhone,1,700,2019-04-06 11:40:00,"335 12th St, Seattle, WA 98101"
193903,Apple Airpods Headphones,1,150,2019-04-06 11:40:00,"335 12th St, Seattle, WA 98101"
193904,USB-C Charging Cable,1,11.95,2019-04-16 19:30:00,"30 Lake St, Portland, OR 97035"
193905,USB-C Charging Cable,1,11.95,2019-04-08 09:45:00,"707 5th St, Seattle, WA 98101"
193906,Apple Airpods Headphones,1,150,2019-04-16 20:06:00,"109 Main St, New York City, NY 10001"
193907,Lightning Charging Cable,1,14.95,2019-04-28 22:31:00,"695 West St, Los Angeles, CA 90001"
193908,Lightning Charging Cable,1,14.95,2019-04-04 11:58:00,"991 Elm St, Boston, MA 02215"
193909,AA Batteries (4-pack),1,3.84,2019-04-26 14:21:00,"274 Wilson St, Atlanta, GA 30301"
193910,AA Batteries (4-pack),1,3.84,2019-04-28 23:02:00,"816 Elm St, Los Angeles, CA 90001"
193911,Lightning Charging Cable,1,14.95,2019-04-21 00:03:00,"459 Maple St, Los Angeles, CA 90001"
193912,34in Ultrawide Monitor,1,379.99,2019-04-06 09:03:00,"230 Washington St, New York City, NY 10001"
193913,34in Ultrawide Monitor,1,379.99,2019-04-04 21:31:00,"117 Main St, Boston, MA 02215"
193914,USB-C Charging Cable,1,11.95,2019-04-20 10:23:00,"63 Center St, San Francisco, CA 94016"
193915,USB-C Charging Cable,1,11.95,2019-04-15 12:30:00,"787 North St, Atlanta, GA 30301"
193916,20in Monitor,1,109.99,2019-04-18 12:59:00,"653 Cherry St, Dallas, TX 75001"
193916,20in Monitor,1,109.99,2019-04-18 12:59:00,"653 Cherry St, Dallas, TX 75001"
193917,Flatscreen TV,1,300,2019-04-01 21:41:00,"601 Cherry St, San Francisco, CA 94016"
193918,27in FHD Monitor,1,149.99,2019-04-10 19:21:00,"716 Madison St, Seattle, WA 98101"
193919,AAA Batteries (4-pack),1,2.99,2019-04-10 16:58:00,"194 Hill St, Los Angeles, CA 90001"
193920,Apple Airpods Headphones,1,150,2019-04-22 12:22:00,"376 Sunset St, San Francisco, CA 94016"
193921,AAA Batteries (4-pack),1,2.99,2019-04-07 10:07:00,"984 13th St, San Francisco, CA 94016"
193922,27in FHD Monitor,1,149.99,2019-04-19 21:32:00,"445 Jackson St, San Francisco, CA 94016"
193923,27in 4K Gaming Monitor,1,389.99,2019-04-23 18:38:00,"65 6th St, San Francisco, CA 94016"
193924,Lightning Charging Cable,1,14.95,2019-04-27 19:05:00,"52 Sunset St, Portland, OR 97035"
193925,AA Batteries (4-pack),1,3.84,2019-04-20 03:28:00,"948 Hill St, Los Angeles, CA 90001"
193926,Apple Airpods Headphones,1,150,2019-04-05 00:58:00,"977 Walnut St, Atlanta, GA 30301"
193927,iPhone,1,700,2019-04-09 21:10:00,"680 North St, San Francisco, CA 94016"
193927,Apple Airpods Headphones,1,150,2019-04-09 21:10:00,"680 North St, San Francisco, CA 94016"
193928,27in 4K Gaming Monitor,1,389.99,2019-04-09 18:02:00,"233 Center St, San Francisco, CA 94016"
193929,Flatscreen TV,1,300,2019-04-17 10:07:00,"147 2nd St, New York City, NY 10001"
193930,AA Batteries (4-pack),2,3.84,2019-04-09 08:30:00,"540 Meadow St, New York City, NY 10001"
193931,Lightning Charging Cable,1,14.95,2019-04-11 17:01:00,"248 13th St, Boston, MA 02215"
193932,Lightning Charging Cable,1,14.95,2019-04-30 01:10:00,"118 Spruce St, San Francisco, CA 94016"
193933,iPhone,1,700,2019-04-12 11:53:00,"172 Hill St, Austin, TX 73301"
193934,Bose SoundSport Headphones,1,99.99,2019-04-10 10:19:00,"436 West St, New York City, NY 10001"
193935,USB-C Charging Cable,1,11.95,2019-04-15 14:59:00,"706 Ridge St, San Francisco, CA 94016"
193936,AA Batteries (4-pack),2,3.84,2019-04-23 10:51:00,"587 West St, San Francisco, CA 94016"
193937,USB-C Charging Cable,1,11.95,2019-04-20 19:35:00,"345 Chestnut St, San Francisco, CA 94016"
193938,USB-C Charging Cable,1,11.95,2019-04-05 23:41:00,"546 Center St, San Francisco, CA 94016"
193939,USB-C Charging Cable,1,11.95,2019-04-04 10:09:00,"491 4th St, San Francisco, CA 94016"
193940,USB-C Charging Cable,1,11.95,2019-04-04 10:00:00,"566 Lakeview St, Los Angeles, CA 90001"
193941,Lightning Charging Cable,1,14.95,2019-04-06 20:09:00,"446 Sunset St, San Francisco, CA 94016"
193942,Wired Headphones,1,11.99,2019-04-24 21:06:00,"468 Hill St, San Francisco, CA 94016"
193943,AA Batteries (4-pack),1,3.84,2019-04-18 22:53:00,"682 10th St, Atlanta, GA 30301"
193944,Flatscreen TV,1,300,2019-04-24 10:46:00,"261 Lake St, San Francisco, CA 94016"
193945,Lightning Charging Cable,2,14.95,2019-04-06 18:26:00,"965 Elm St, San Francisco, CA 94016"
193946,27in 4K Gaming Monitor,1,389.99,2019-04-03 18:26:00,"728 Church St, Boston, MA 02215"
193947,Apple Airpods Headphones,1,150,2019-04-20 19:18:00,"874 Hill St, San Francisco, CA 94016"
193948,Bose SoundSport Headphones,1,99.99,2019-04-10 09:33:00,"405 Madison St, Los Angeles, CA 90001"
193949,AAA Batteries (4-pack),4,2.99,2019-04-21 22:17:00,"965 Main St, Boston, MA 02215"
193950,AAA Batteries (4-pack),3,2.99,2019-04-15 16:00:00,"812 Meadow St, New York City, NY 10001"
193951,USB-C Charging Cable,1,11.95,2019-04-02 12:56:00,"656 Adams St, Boston, MA 02215"
193952,LG Dryer,1,600.0,2019-04-15 12:08:00,"548 Dogwood St, Dallas, TX 75001"
193953,Lightning Charging Cable,1,14.95,2019-04-04 13:56:00,"493 Lincoln St, New York City, NY 10001"
193954,USB-C Charging Cable,1,11.95,2019-04-14 19:00:00,"940 Jefferson St, San Francisco, CA 94016"
193955,Wired Headphones,1,11.99,2019-04-06 14:58:00,"971 Highland St, San Francisco, CA 94016"
193956,Lightning Charging Cable,1,14.95,2019-04-21 06:07:00,"970 Church St, San Francisco, CA 94016"
193957,Wired Headphones,1,11.99,2019-04-15 08:37:00,"977 Center St, Seattle, WA 98101"
193958,AA Batteries (4-pack),3,3.84,2019-04-26 21:55:00,"55 1st St, San Francisco, CA 94016"
193959,Wired Headphones,1,11.99,2019-04-29 08:41:00,"429 Walnut St, Atlanta, GA 30301"
193960,Vareebadd Phone,1,400,2019-04-03 21:25:00,"788 Madison St, Portland, ME 04101"
193961,Google Phone,1,600,2019-04-25 10:06:00,"544 Sunset St, San Francisco, CA 94016"
193961,USB-C Charging Cable,1,11.95,2019-04-25 10:06:00,"544 Sunset St, San Francisco, CA 94016"
193961,Wired Headphones,1,11.99,2019-04-25 10:06:00,"544 Sunset St, San Francisco, CA 94016"
193962,Apple Airpods Headphones,1,150,2019-04-29 20:50:00,"967 Forest St, New York City, NY 10001"
193963,Apple Airpods Headphones,1,150,2019-04-08 13:47:00,"735 Main St, New York City, NY 10001"
193964,27in FHD Monitor,1,149.99,2019-04-22 15:49:00,"448 Walnut St, Portland, OR 97035"
193965,27in 4K Gaming Monitor,1,389.99,2019-04-17 15:48:00,"775 Highland St, Los Angeles, CA 90001"
193966,USB-C Charging Cable,4,11.95,2019-04-21 20:35:00,"887 Highland St, New York City, NY 10001"
193967,USB-C Charging Cable,1,11.95,2019-04-24 16:24:00,"569 Willow St, Atlanta, GA 30301"
193968,Google Phone,1,600,2019-04-02 18:40:00,"222 4th St, Boston, MA 02215"
193968,USB-C Charging Cable,1,11.95,2019-04-02 18:40:00,"222 4th St, Boston, MA 02215"
193969,27in 4K Gaming Monitor,1,389.99,2019-04-20 00:30:00,"653 14th St, Los Angeles, CA 90001"
193970,Apple Airpods Headphones,1,150,2019-04-04 19:42:00,"102 12th St, New York City, NY 10001"
193971,AAA Batteries (4-pack),1,2.99,2019-04-18 17:11:00,"77 West St, Boston, MA 02215"
193972,Macbook Pro Laptop,1,1700,2019-04-11 16:23:00,"334 5th St, San Francisco, CA 94016"
193973,27in FHD Monitor,1,149.99,2019-04-04 16:52:00,"546 10th St, San Francisco, CA 94016"
193974,Bose SoundSport Headphones,1,99.99,2019-04-08 16:17:00,"188 6th St, Portland, ME 04101"
193975,Apple Airpods Headphones,1,150,2019-04-11 19:43:00,"202 Chestnut St, Dallas, TX 75001"
193976,AAA Batteries (4-pack),1,2.99,2019-04-03 23:50:00,"647 Pine St, Los Angeles, CA 90001"
193977,AAA Batteries (4-pack),1,2.99,2019-04-07 20:43:00,"181 Cedar St, Boston, MA 02215"
193978,USB-C Charging Cable,1,11.95,2019-04-25 09:48:00,"241 14th St, San Francisco, CA 94016"
193979,AAA Batteries (4-pack),2,2.99,2019-04-22 12:15:00,"692 Lakeview St, New York City, NY 10001"
193980,20in Monitor,1,109.99,2019-04-09 13:21:00,"924 13th St, San Francisco, CA 94016"
193981,27in 4K Gaming Monitor,1,389.99,2019-04-11 22:30:00,"300 Pine St, Portland, OR 97035"
193982,Wired Headphones,1,11.99,2019-04-30 10:32:00,"683 Main St, New York City, NY 10001"
193983,Lightning Charging Cable,1,14.95,2019-04-09 12:09:00,"878 12th St, Dallas, TX 75001"
193984,USB-C Charging Cable,1,11.95,2019-04-16 18:37:00,"533 Sunset St, San Francisco, CA 94016"
193985,AAA Batteries (4-pack),2,2.99,2019-04-10 19:33:00,"745 Wilson St, Atlanta, GA 30301"
193986,Vareebadd Phone,1,400,2019-04-11 08:30:00,"969 Hickory St, Dallas, TX 75001"
193987,AAA Batteries (4-pack),3,2.99,2019-04-21 15:35:00,"359 Forest St, Boston, MA 02215"
193988,34in Ultrawide Monitor,1,379.99,2019-04-18 12:21:00,"570 South St, Atlanta, GA 30301"
193989,AAA Batteries (4-pack),2,2.99,2019-04-01 10:57:00,"382 Adams St, Boston, MA 02215"
193990,USB-C Charging Cable,1,11.95,2019-04-28 16:32:00,"107 9th St, Los Angeles, CA 90001"
193991,Bose SoundSport Headphones,1,99.99,2019-04-01 12:33:00,"926 West St, Atlanta, GA 30301"
193992,AA Batteries (4-pack),1,3.84,2019-04-01 06:27:00,"209 14th St, New York City, NY 10001"
193993,Lightning Charging Cable,1,14.95,2019-04-13 15:13:00,"807 13th St, Atlanta, GA 30301"
193994,Google Phone,1,600,2019-04-28 20:34:00,"45 Dogwood St, Los Angeles, CA 90001"
193994,USB-C Charging Cable,1,11.95,2019-04-28 20:34:00,"45 Dogwood St, Los Angeles, CA 90001"
193995,AA Batteries (4-pack),1,3.84,2019-04-19 18:02:00,"957 Adams St, Los Angeles, CA 90001"
193996,AAA Batteries (4-pack),1,2.99,2019-04-08 21:00:00,"600 Ridge St, San Francisco, CA 94016"
193997,USB-C Charging Cable,1,11.95,2019-04-16 03:00:00,"764 Hill St, New York City, NY 10001"
193998,AA Batteries (4-pack),2,3.84,2019-04-27 01:06:00,"921 Lake St, San Francisco, CA 94016"
193999,Apple Airpods Headphones,1,150,2019-04-12 22:10:00,"607 2nd St, Los Angeles, CA 90001"
194000,USB-C Charging Cable,1,11.95,2019-04-23 12:19:00,"648 Lakeview St, Dallas, TX 75001"
194001,Bose SoundSport Headphones,1,99.99,2019-04-04 10:21:00,"1 Hill St, Los Angeles, CA 90001"
194002,AAA Batteries (4-pack),1,2.99,2019-04-01 13:26:00,"526 Willow St, Boston, MA 02215"
194003,Apple Airpods Headphones,1,150,2019-04-18 11:38:00,"189 Lincoln St, Boston, MA 02215"
194004,27in FHD Monitor,1,149.99,2019-04-28 14:59:00,"684 West St, San Francisco, CA 94016"
194005,iPhone,1,700,2019-04-02 22:36:00,"76 Sunset St, San Francisco, CA 94016"
194006,20in Monitor,1,109.99,2019-04-20 14:58:00,"632 Chestnut St, Dallas, TX 75001"
194007,Flatscreen TV,1,300,2019-04-17 17:25:00,"375 Jefferson St, Los Angeles, CA 90001"
194008,AA Batteries (4-pack),1,3.84,2019-04-12 18:09:00,"425 Elm St, San Francisco, CA 94016"
194008,Wired Headphones,1,11.99,2019-04-12 18:09:00,"425 Elm St, San Francisco, CA 94016"
194009,27in FHD Monitor,1,149.99,2019-04-21 10:45:00,"825 North St, Portland, OR 97035"
194010,Bose SoundSport Headphones,1,99.99,2019-04-23 22:21:00,"663 8th St, Boston, MA 02215"
194011,Lightning Charging Cable,1,14.95,2019-04-26 12:25:00,"974 River St, Los Angeles, CA 90001"
194012,AA Batteries (4-pack),1,3.84,2019-04-08 12:19:00,"718 Pine St, Dallas, TX 75001"
194013,AAA Batteries (4-pack),3,2.99,2019-04-30 22:56:00,"396 Sunset St, Seattle, WA 98101"
194014,Lightning Charging Cable,1,14.95,2019-04-08 16:10:00,"864 Elm St, Portland, ME 04101"
194015,USB-C Charging Cable,1,11.95,2019-04-25 15:46:00,"418 Adams St, Dallas, TX 75001"
194016,Wired Headphones,1,11.99,2019-04-27 13:39:00,"506 Walnut St, Portland, OR 97035"
194017,Flatscreen TV,1,300,2019-04-21 10:40:00,"446 Dogwood St, San Francisco, CA 94016"
194018,27in FHD Monitor,1,149.99,2019-04-06 19:31:00,"221 Sunset St, San Francisco, CA 94016"
194019,Macbook Pro Laptop,1,1700,2019-04-20 11:44:00,"418 Maple St, Seattle, WA 98101"
194020,Wired Headphones,1,11.99,2019-04-02 14:30:00,"254 2nd St, Los Angeles, CA 90001"
194021,Google Phone,1,600,2019-04-29 14:50:00,"203 Washington St, Boston, MA 02215"
194021,Wired Headphones,1,11.99,2019-04-29 14:50:00,"203 Washington St, Boston, MA 02215"
194022,20in Monitor,1,109.99,2019-04-13 12:38:00,"938 Center St, San Francisco, CA 94016"
194023,Lightning Charging Cable,1,14.95,2019-04-27 18:41:00,"565 Dogwood St, New York City, NY 10001"
194024,AA Batteries (4-pack),2,3.84,2019-04-17 00:57:00,"785 7th St, San Francisco, CA 94016"
194025,Apple Airpods Headphones,1,150,2019-04-20 12:06:00,"872 Jefferson St, Seattle, WA 98101"
194026,USB-C Charging Cable,1,11.95,2019-04-06 15:55:00,"692 Ridge St, Boston, MA 02215"
194027,AAA Batteries (4-pack),1,2.99,2019-04-21 10:09:00,"16 Cherry St, Seattle, WA 98101"
194028,ThinkPad Laptop,1,999.99,2019-04-15 00:47:00,"24 Main St, New York City, NY 10001"
194029,Wired Headphones,1,11.99,2019-04-09 20:22:00,"212 Madison St, New York City, NY 10001"
194030,Lightning Charging Cable,1,14.95,2019-04-15 08:55:00,"957 Jefferson St, Boston, MA 02215"
194031,Bose SoundSport Headphones,1,99.99,2019-04-17 22:19:00,"82 Jefferson St, Austin, TX 73301"
194032,AAA Batteries (4-pack),1,2.99,2019-04-21 13:30:00,"605 Chestnut St, San Francisco, CA 94016"
194033,AAA Batteries (4-pack),1,2.99,2019-04-15 06:44:00,"161 12th St, New York City, NY 10001"
194034,USB-C Charging Cable,2,11.95,2019-04-30 18:33:00,"573 7th St, Portland, OR 97035"
194035,27in 4K Gaming Monitor,1,389.99,2019-04-27 17:19:00,"633 Dogwood St, Dallas, TX 75001"
194036,Lightning Charging Cable,1,14.95,2019-04-21 10:11:00,"306 Adams St, San Francisco, CA 94016"
194037,27in FHD Monitor,1,149.99,2019-04-17 22:15:00,"123 Highland St, Atlanta, GA 30301"
194038,USB-C Charging Cable,1,11.95,2019-04-23 09:09:00,"163 Lincoln St, San Francisco, CA 94016"
194039,USB-C Charging Cable,2,11.95,2019-04-28 08:01:00,"372 Main St, New York City, NY 10001"
194040,USB-C Charging Cable,1,11.95,2019-04-10 21:27:00,"326 Adams St, San Francisco, CA 94016"
194041,Apple Airpods Headphones,1,150,2019-04-12 18:34:00,"365 Cedar St, Atlanta, GA 30301"
194042,Google Phone,1,600,2019-04-22 21:42:00,"992 4th St, Portland, ME 04101"
194043,Wired Headphones,1,11.99,2019-04-18 13:19:00,"357 Willow St, Atlanta, GA 30301"
194044,AA Batteries (4-pack),1,3.84,2019-04-06 09:13:00,"680 10th St, Atlanta, GA 30301"
194045,27in 4K Gaming Monitor,1,389.99,2019-04-05 15:22:00,"331 1st St, Atlanta, GA 30301"
194046,AAA Batteries (4-pack),1,2.99,2019-04-12 17:01:00,"317 Pine St, Atlanta, GA 30301"
194047,AA Batteries (4-pack),1,3.84,2019-04-30 08:10:00,"496 Adams St, Seattle, WA 98101"
194048,USB-C Charging Cable,1,11.95,2019-04-17 11:24:00,"480 South St, San Francisco, CA 94016"
194049,Wired Headphones,1,11.99,2019-04-24 12:07:00,"751 10th St, Atlanta, GA 30301"
194050,AA Batteries (4-pack),1,3.84,2019-04-27 00:27:00,"997 9th St, San Francisco, CA 94016"
194050,USB-C Charging Cable,1,11.95,2019-04-27 00:27:00,"997 9th St, San Francisco, CA 94016"
194051,34in Ultrawide Monitor,1,379.99,2019-04-15 22:05:00,"812 13th St, Los Angeles, CA 90001"
194052,Apple Airpods Headphones,1,150,2019-04-18 11:40:00,"252 13th St, Los Angeles, CA 90001"
194053,AA Batteries (4-pack),1,3.84,2019-04-04 18:58:00,"494 Adams St, Boston, MA 02215"
194054,iPhone,1,700,2019-04-21 20:18:00,"533 14th St, Los Angeles, CA 90001"
194055,34in Ultrawide Monitor,1,379.99,2019-04-20 08:57:00,"620 Meadow St, New York City, NY 10001"
194056,iPhone,1,700,2019-04-10 10:05:00,"280 7th St, San Francisco, CA 94016"
194056,Lightning Charging Cable,1,14.95,2019-04-10 10:05:00,"280 7th St, San Francisco, CA 94016"
194057,LG Washing Machine,1,600.0,2019-04-08 12:49:00,"967 Forest St, San Francisco, CA 94016"
194058,AAA Batteries (4-pack),2,2.99,2019-04-29 09:46:00,"684 Hill St, New York City, NY 10001"
194059,USB-C Charging Cable,1,11.95,2019-04-24 09:20:00,"405 Park St, Dallas, TX 75001"
194060,Wired Headphones,1,11.99,2019-04-16 13:30:00,"384 12th St, San Francisco, CA 94016"
194061,iPhone,1,700,2019-04-14 20:22:00,"209 6th St, Atlanta, GA 30301"
194061,Lightning Charging Cable,3,14.95,2019-04-14 20:22:00,"209 6th St, Atlanta, GA 30301"
194062,AAA Batteries (4-pack),2,2.99,2019-04-19 19:52:00,"743 Highland St, Boston, MA 02215"
194063,27in 4K Gaming Monitor,1,389.99,2019-04-10 14:55:00,"933 Highland St, San Francisco, CA 94016"
194064,Apple Airpods Headphones,1,150,2019-04-29 19:21:00,"945 Walnut St, Los Angeles, CA 90001"
194065,27in FHD Monitor,1,149.99,2019-04-24 13:47:00,"881 Cherry St, New York City, NY 10001"
194066,Lightning Charging Cable,1,14.95,2019-04-09 01:16:00,"165 1st St, Portland, OR 97035"
194067,iPhone,1,700,2019-05-01 04:25:00,"291 North St, San Francisco, CA 94016"
194068,Apple Airpods Headphones,1,150,2019-04-02 20:54:00,"805 North St, Boston, MA 02215"
194069,AA Batteries (4-pack),1,3.84,2019-04-12 23:33:00,"807 Johnson St, Boston, MA 02215"
194070,27in FHD Monitor,1,149.99,2019-04-09 22:51:00,"942 Dogwood St, New York City, NY 10001"
194071,USB-C Charging Cable,1,11.95,2019-04-14 16:55:00,"568 Washington St, San Francisco, CA 94016"
194072,34in Ultrawide Monitor,1,379.99,2019-04-18 16:41:00,"999 Madison St, Seattle, WA 98101"
194073,Lightning Charging Cable,2,14.95,2019-04-14 07:29:00,"144 Cherry St, Los Angeles, CA 90001"
194074,AA Batteries (4-pack),1,3.84,2019-04-02 16:26:00,"169 Lake St, Boston, MA 02215"
194075,AA Batteries (4-pack),1,3.84,2019-04-28 19:02:00,"981 Washington St, San Francisco, CA 94016"
194076,Lightning Charging Cable,1,14.95,2019-04-17 12:57:00,"537 Dogwood St, Atlanta, GA 30301"
194077,AA Batteries (4-pack),3,3.84,2019-04-11 09:46:00,"620 West St, Dallas, TX 75001"
194078,Flatscreen TV,1,300,2019-04-29 10:11:00,"692 Lincoln St, Atlanta, GA 30301"
194079,Apple Airpods Headphones,1,150,2019-04-27 15:12:00,"956 Ridge St, Los Angeles, CA 90001"
194080,USB-C Charging Cable,2,11.95,2019-04-09 14:08:00,"517 Walnut St, Atlanta, GA 30301"
194081,AAA Batteries (4-pack),1,2.99,2019-04-25 14:19:00,"110 Lake St, San Francisco, CA 94016"
194082,Bose SoundSport Headphones,1,99.99,2019-04-27 13:37:00,"792 7th St, Boston, MA 02215"
194083,USB-C Charging Cable,1,11.95,2019-04-23 22:33:00,"85 1st St, Los Angeles, CA 90001"
194084,Apple Airpods Headphones,1,150,2019-04-26 22:11:00,"818 12th St, Boston, MA 02215"
194085,Wired Headphones,1,11.99,2019-04-17 20:12:00,"315 12th St, Los Angeles, CA 90001"
194086,Google Phone,1,600,2019-04-28 08:50:00,"981 Dogwood St, Los Angeles, CA 90001"
